图片名称	文本描述	相似度	图片路径	Prompts文件
plate_slightly_dirty_00132	drt_tableware, a vintage plate with a delicate flo...	1.0000	datasets/synthetic/plate_slightly_dirty_00132.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00083	drt_tableware, a square matte black slate platter,...	1.0000	datasets/synthetic/plate_slightly_dirty_00083.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00376	drt_tableware, a round white ceramic dinner plate,...	1.0000	datasets/synthetic/plate_slightly_dirty_00376.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00326	drt_tableware, a plate with a single, off-center b...	1.0000	datasets/synthetic/plate_slightly_dirty_00326.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00237	drt_tableware, a cream-colored plate with a brown ...	1.0000	datasets/synthetic/plate_slightly_dirty_00237.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00189	drt_tableware, a metallic-finish decorative plate,...	1.0000	datasets/synthetic/plate_slightly_dirty_00189.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00190	drt_tableware, a polished copper charger plate, wi...	1.0000	datasets/synthetic/plate_slightly_dirty_00190.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00217	drt_tableware, a minimalist beige stoneware plate,...	1.0000	datasets/synthetic/plate_slightly_dirty_00217.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00335	drt_tableware, a plate with a single, off-center b...	1.0000	datasets/synthetic/plate_slightly_dirty_00335.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00173	drt_tableware, a plate featuring a classic damask ...	1.0000	datasets/synthetic/plate_slightly_dirty_00173.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00146	drt_tableware, a plate with a Japanese kintsugi re...	1.0000	datasets/synthetic/plate_slightly_dirty_00146.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00338	drt_tableware, a plate with a subtle marble vein p...	1.0000	datasets/synthetic/plate_slightly_dirty_00338.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00419	drt_tableware, a leaf-shaped ceramic serving dish,...	1.0000	datasets/synthetic/plate_slightly_dirty_00419.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00264	drt_tableware, a matte grey stoneware plate with a...	1.0000	datasets/synthetic/plate_slightly_dirty_00264.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00328	drt_tableware, a plate with a watercolor floral de...	1.0000	datasets/synthetic/plate_slightly_dirty_00328.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00191	drt_tableware, a triangular-shaped appetizer plate...	1.0000	datasets/synthetic/plate_slightly_dirty_00191.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00260	drt_tableware, a heavy, durable melamine plate, wi...	1.0000	datasets/synthetic/plate_slightly_dirty_00260.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00389	drt_tableware, a plate with a reactive glaze finis...	1.0000	datasets/synthetic/plate_slightly_dirty_00389.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00080	drt_tableware, a plate with a honeycomb texture, w...	1.0000	datasets/synthetic/plate_slightly_dirty_00080.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00143	drt_tableware, a speckled off-white stoneware plat...	1.0000	datasets/synthetic/plate_slightly_dirty_00143.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00066	drt_tableware, a square plate with rounded corners...	1.0000	datasets/synthetic/plate_slightly_dirty_00066.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00116	drt_tableware, a plate with an impression of a fos...	1.0000	datasets/synthetic/plate_slightly_dirty_00116.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00439	drt_tableware, a simple, unadorned wooden plate, w...	1.0000	datasets/synthetic/plate_slightly_dirty_00439.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00336	drt_tableware, a lustrous pearl-finish plate, with...	1.0000	datasets/synthetic/plate_slightly_dirty_00336.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00369	drt_tableware, a plate with a hand-thrown, artisan...	1.0000	datasets/synthetic/plate_slightly_dirty_00369.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00040	drt_tableware, a plate with a honeycomb texture, w...	1.0000	datasets/synthetic/plate_slightly_dirty_00040.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00429	drt_tableware, a handcrafted plate with an irregul...	1.0000	datasets/synthetic/plate_slightly_dirty_00429.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00002	drt_tableware, a large, rustic stoneware serving p...	1.0000	datasets/synthetic/plate_slightly_dirty_00002.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00098	drt_tableware, a dark acacia wood plate, with a sc...	1.0000	datasets/synthetic/plate_slightly_dirty_00098.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00351	drt_tableware, a plate with a subtle concentric ci...	1.0000	datasets/synthetic/plate_slightly_dirty_00351.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00048	drt_tableware, a sky blue ceramic plate, with a sc...	1.0000	datasets/synthetic/plate_slightly_dirty_00048.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00245	drt_tableware, a plate with a rustic, unglazed rim...	1.0000	datasets/synthetic/plate_slightly_dirty_00245.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00079	drt_tableware, a modern plate with bold geometric ...	1.0000	datasets/synthetic/plate_slightly_dirty_00079.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00279	drt_tableware, a rustic plate with a raw, unfinish...	1.0000	datasets/synthetic/plate_slightly_dirty_00279.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00077	drt_tableware, an antique plate with a crackle gla...	1.0000	datasets/synthetic/plate_slightly_dirty_00077.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00197	drt_tableware, a square sushi plate made of bamboo...	1.0000	datasets/synthetic/plate_slightly_dirty_00197.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00218	drt_tableware, a square plate with rounded corners...	1.0000	datasets/synthetic/plate_slightly_dirty_00218.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00296	drt_tableware, a matte grey stoneware plate with a...	1.0000	datasets/synthetic/plate_slightly_dirty_00296.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00026	drt_tableware, a polished marble cheese plate, wit...	1.0000	datasets/synthetic/plate_slightly_dirty_00026.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00309	drt_tableware, a simple, flat white earthenware pl...	1.0000	datasets/synthetic/plate_slightly_dirty_00309.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00320	drt_tableware, a plate with a Japanese-style wave ...	1.0000	datasets/synthetic/plate_slightly_dirty_00320.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00023	drt_tableware, a simple glass plate with a beveled...	1.0000	datasets/synthetic/plate_slightly_dirty_00023.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00239	drt_tableware, an octagonal-shaped plate, with a s...	1.0000	datasets/synthetic/plate_slightly_dirty_00239.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00211	drt_tableware, an antique plate with a crackle gla...	1.0000	datasets/synthetic/plate_slightly_dirty_00211.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00349	drt_tableware, a plate with a subtle concentric ci...	1.0000	datasets/synthetic/plate_slightly_dirty_00349.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00182	drt_tableware, a plate with a repeating fish scale...	1.0000	datasets/synthetic/plate_slightly_dirty_00182.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00210	drt_tableware, a leaf-shaped ceramic serving dish,...	1.0000	datasets/synthetic/plate_slightly_dirty_00210.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00366	drt_tableware, a plate with an abstract ink wash d...	1.0000	datasets/synthetic/plate_slightly_dirty_00366.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00253	drt_tableware, an antique plate with a crackle gla...	1.0000	datasets/synthetic/plate_slightly_dirty_00253.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00147	drt_tableware, a rustic plate with a raw, unfinish...	1.0000	datasets/synthetic/plate_slightly_dirty_00147.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00056	drt_tableware, a lustrous pearl-finish plate, with...	1.0000	datasets/synthetic/plate_slightly_dirty_00056.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00057	drt_tableware, a porcelain plate with cherry bloss...	1.0000	datasets/synthetic/plate_slightly_dirty_00057.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00272	drt_tableware, plate with a galaxy-themed reactive...	1.0000	datasets/synthetic/plate_slightly_dirty_00272.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00161	drt_tableware, a slate grey, rectangular serving p...	1.0000	datasets/synthetic/plate_slightly_dirty_00161.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00399	drt_tableware, a heavyweight, restaurant-quality w...	1.0000	datasets/synthetic/plate_slightly_dirty_00399.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00340	drt_tableware, a cream-colored plate with a brown ...	1.0000	datasets/synthetic/plate_slightly_dirty_00340.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
plate_slightly_dirty_00009	drt_tableware, a clear glass dessert plate, with a...	1.0000	datasets/synthetic/plate_slightly_dirty_00009.png	output/plate/slightly_dirty/plate_slightly_dirty_prompts.txt
bowl_clean_00045	empty, a small, square-shaped snack bowl, photorea...	1.0000	datasets/synthetic/bowl_clean_00045.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00410	empty, a deep purple, almost black, ceramic bowl, ...	1.0000	datasets/synthetic/bowl_clean_00410.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00429	empty, a small earthenware dipping bowl, photoreal...	1.0000	datasets/synthetic/bowl_clean_00429.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00199	empty, a footed dessert bowl for ice cream, photor...	1.0000	datasets/synthetic/bowl_clean_00199.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00170	empty, a deep, earthy brown ceramic bowl, photorea...	1.0000	datasets/synthetic/bowl_clean_00170.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00396	empty, a terracotta-colored chili bowl, photoreali...	1.0000	datasets/synthetic/bowl_clean_00396.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00411	empty, an olive wood bowl with a beautiful grain, ...	1.0000	datasets/synthetic/bowl_clean_00411.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00077	empty, a bowl with an irregular, wavy rim, photore...	1.0000	datasets/synthetic/bowl_clean_00077.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00403	empty, a translucent bone china soup bowl, photore...	1.0000	datasets/synthetic/bowl_clean_00403.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00307	empty, a bowl with a simple line drawing of a face...	1.0000	datasets/synthetic/bowl_clean_00307.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00277	empty, a vintage glass punch bowl, photorealistic,...	1.0000	datasets/synthetic/bowl_clean_00277.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00308	empty, a simple, clean-lined white porcelain bowl,...	1.0000	datasets/synthetic/bowl_clean_00308.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00106	empty, a bowl with a hammered copper exterior, pho...	1.0000	datasets/synthetic/bowl_clean_00106.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00383	empty, a small, square-shaped snack bowl, photorea...	1.0000	datasets/synthetic/bowl_clean_00383.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00076	empty, a traditional enamelware bowl, photorealist...	1.0000	datasets/synthetic/bowl_clean_00076.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00211	empty, a bowl with an irregular, wavy rim, photore...	1.0000	datasets/synthetic/bowl_clean_00211.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00070	empty, a pastel green ice cream bowl, photorealist...	1.0000	datasets/synthetic/bowl_clean_00070.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00227	empty, a deep ramen bowl with notches for chopstic...	1.0000	datasets/synthetic/bowl_clean_00227.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00021	empty, a bowl with a textured, sandy finish, photo...	1.0000	datasets/synthetic/bowl_clean_00021.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00092	empty, a simple, transparent glass salad bowl, pho...	1.0000	datasets/synthetic/bowl_clean_00092.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00062	empty, a bowl with a floral chintz pattern, photor...	1.0000	datasets/synthetic/bowl_clean_00062.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00155	empty, a heavy, stable ceramic batter bowl with a ...	1.0000	datasets/synthetic/bowl_clean_00155.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00127	empty, a rustic stoneware cereal bowl, photorealis...	1.0000	datasets/synthetic/bowl_clean_00127.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00440	empty, a bowl with a textured, sandy finish, photo...	1.0000	datasets/synthetic/bowl_clean_00440.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00421	empty, a bowl with a single, bold brushstroke of c...	1.0000	datasets/synthetic/bowl_clean_00421.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00081	empty, a simple glass prep bowl, photorealistic, t...	1.0000	datasets/synthetic/bowl_clean_00081.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00162	empty, a bowl with a speckled glaze, photorealisti...	1.0000	datasets/synthetic/bowl_clean_00162.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00292	empty, a Japanese tea bowl, photorealistic, top-do...	1.0000	datasets/synthetic/bowl_clean_00292.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00006	empty, a bowl with a turquoise and brown rustic gl...	1.0000	datasets/synthetic/bowl_clean_00006.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00027	empty, a bowl with a soft, matte pastel yellow fin...	1.0000	datasets/synthetic/bowl_clean_00027.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00444	empty, a bowl with a dark, almost black, reactive ...	1.0000	datasets/synthetic/bowl_clean_00444.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00020	empty, a wide, asymmetrical serving bowl, photorea...	1.0000	datasets/synthetic/bowl_clean_00020.png	output/bowl/clean/bowl_clean_prompts.txt
bowl_clean_00441	empty, a small, footed bowl for nuts or olives, ph...	1.0000	datasets/synthetic/bowl_clean_00441.png	output/bowl/clean/bowl_clean_prompts.txt
